SIX;;;;;;;;;;;;;;;
SIXTEEN;;;;;;;;;;;;;;;
SIXTEENTH#1;;;;;;;;;;;;;;;
SIXTH#1;;;;;;;;;;;;;;;
SIXTY;;;;;;;;;;;;;;;
SIZABLE;;;;;Strong;;;;;;;;;;
SIZE#1;;;;;;;;;;;;;;;
SIZE#2;;Active;IAV;;;;;;;;;;;;
SIZEABLE#1;;;;;;;;;;;;;;;
SKEPTICAL;Negativ;;;;;;Ngtv;;;;;;;;
SKETCH;;Active;;;;;;;;;;;;;
SKETCHY;Negativ;;;;;;;;;;;;;;
SKI#1;;;;;;;;;;;;;;;
SKI#2;;Active;;;;;;;;;;;;;
SKIES;;;;;;;;;;;;;;;
SKILFUL#1;;;;;;;;;;;;;;;
SKILL#1;;;;Positiv;;;;Pstv;;;;;;;Virtue
SKILL#2;;;;Positiv;;;;Pstv;;;;;;;Virtue
SKILLFUL;;;;Positiv;;;;Pstv;;;;;;;Virtue
SKIN#1;;;;;;;;;;;;;;;
SKIN#2;;Active;;;;;;;;;;;;;
SKIRMISH;Negativ;;;;;;;;;;;Hostile;;;
SKIRT;;;;;;;;;;;;;;;
SKULK;Negativ;;IAV;;;;;;;;;;;;
SKY;;;;;;;;;;;;;;;
SKYLINE;;;;;;;;;;;;;;;
SLACK;;;IAV;;;;;;;;;;;;
SLACKS;;;;;;;;;;;;;;;
SLAM;Negativ;Active;IAV;;Strong;;Ngtv;;;;;Hostile;;;
SLANDER;Negativ;Active;IAV;;;;;;;ComForm;;Hostile;;;
SLANDERER;Negativ;Active;;;;;Ngtv;;;;;Hostile;HU;;
SLANDEROUS;Negativ;;;;;;;;;ComForm;;Hostile;;;
SLAP;Negativ;Active;;;;;;;;;;Hostile;;;
SLASH;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
SLAUGHTER;Negativ;Active;IAV;;;;;;;;;Hostile;;;
SLAVE#1;;;;;;PowTot;;;;;;;HU;Weak;
SLAVE#2;;Active;IAV;;;;;;;;;;;;
SLAVERY;;;;;;;;;;;;;;;
SLAYER;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;HU;;
SLEAZY;Negativ;;;;;;;;;;;Hostile;;Weak;
SLEEK;;;;Positiv;;;;;;;;;;;
SLEEP#1;;;;;;;;;Passive;;;;;;
SLEEP#2;;;;;;;;;Passive;;;;;;
SLEEP#3;;;;;;;;;Passive;;;;;;
SLEEPLESS;Negativ;;;;;;;;;;;;;;
SLENDER;;;;;;;;;;;;;;Weak;
SLEPT;;;;;;;;;Passive;;;;;Weak;
SLICE#1;;;;;;;;;;;;;;;
SLICE#2;;Active;IAV;;;;;;;;;;;;
SLID;;;;;;;;;;;;;;;
SLIDE#1;;;;;;;;;Passive;;;;;;
SLIDE#2;;;;;;;;;Passive;;;;;;
SLIGHT#1;;;;;;;;;;;;;;Weak;
SLIGHT#2;Negativ;;;;;;Ngtv;;;;;;;Weak;
SLIGHT#3;Negativ;;;;;;Ngtv;;;;;;;Weak;
SLIGHT#4;Negativ;Active;IAV;;;;Ngtv;;;;;Hostile;;;
SLIGHT#5;Negativ;;;;;;Ngtv;;;ComForm;;Hostile;;;
SLIM;;;;;;;;;;;;;;Weak;
SLIME;Negativ;;;;;;;;;;;;;;
SLIP#1;;;;;;;;;Passive;;;;;;
SLIP#2;;;;;;;;;;;;;;;
SLIP#3;;;;;;;;;;;;;;;
SLIPPER;;;;;;;;;;;;;;;
SLOPPY;Negativ;;;;;;;;;;;;;Weak;
SLOT;;;;;;;;;;;;;;;
SLOTH;Negativ;;;;;;;;;;;;;Weak;
SLOTHFUL;Negativ;;;;;;;;;;;;;Weak;
SLOW#1;;;;;;;;;;;;;;;
SLOW#2;;;;;;;;;;;;;;;
SLOW#3;;;;;;;;;;;;;;;
SLOW#4;;;;;;;;;;;;;;;
SLOW#5;;;;;;;;;;;;;;;
SLUG;Negativ;;;;;;;;;;;;;Weak;
SLUGGISH;Negativ;;;;;;;;;;;;;Weak;
SLUM;;;;;;;;;;;;;;;
SLUMP;Negativ;;;;;;Ngtv;;Passive;;;;;;
SLY;Negativ;;;;;;Ngtv;;;;;Hostile;;;
SMACK;Negativ;Active;IAV;;;;;;;;;Hostile;;;
SMALL#1;;;;;;;;;;;;;;Weak;
SMALL#2;;;;;;;;;;;;;;Weak;
SMALL#3;;;;;;;;;;;;;;Weak;
SMART#1;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SMART#2;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SMART#3;;;IAV;;;;;;;;;;;;
SMART#4;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SMASH#1;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
SMASH#2;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
SMASH#3;;;;;Strong;;;;;;;;;;Virtue
SMEAR;Negativ;Active;IAV;;;;;;;ComForm;;Hostile;;;
SMELL#1;;;;;;;;;;;;;;;
SMELL#2;;;;;;;;;Passive;;;;;;
SMILE#1;;;;Positiv;;;;Pstv;Passive;ComForm;;;;;
SMILE#2;;;;Positiv;;;;Pstv;Passive;ComForm;;;;;
SMILE#3;;;;Positiv;;;;Pstv;Passive;ComForm;;;;;
SMILE#4;;;;Positiv;;;;Pstv;Passive;ComForm;;;;;
SMITTEN;;;;Positiv;;;;;Passive;;;;;;
SMOKE#1;;;;;;;;;;;;;;;
SMOKE#2;;;;;;;;;;;;;;;
SMOKE#3;;;;;;;;;;;;;;;
SMOKER;;;;;;;;;;;;;HU;;
SMOKY;;;;;;;;;;;;;;;
SMOOTH#1;;;;;;;;;;;;;;;
SMOOTH#2;;;;;;;;;;;;;;;
SMOOTH#3;;;;;;;;;;;;;;;
SMOOTH#4;;Active;IAV;;;;;;;;;;;;
SMOOTH#5;;;;;;;;;;;;;;;
SMOTHER;Negativ;Active;IAV;;;;;;;;;;;;
SMUGGLE;Negativ;Active;IAV;;;;;;;;;;;;
SNACK;;;;;;;;;;;;;;;
SNAKE;;;;;;;;;;;;;;;
SNAP#1;;;;;;;;;;;;;;;
SNAP#2;;Active;;;;;;;;;;;;;
SNARE;Negativ;;;;;;;;;;;;;;
SNARL;Negativ;;;;;;Ngtv;;;ComForm;;Hostile;;;
SNATCH;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
SNEAK;Negativ;Active;IAV;;;;;;;;;;;;
SNEER;Negativ;Active;IAV;;;;;;;ComForm;;;;;
SNORE;Negativ;Active;;;;;;;;;;;;;
SNOW#1;;;;;;;;;;;;;;;
SNOW#2;;;;;;;;;;;;;;;
SNOW#3;;;IAV;;;;;;Passive;;;;;;
SO#1;;;;;;;;;;;;;;;
SO#2;;;;;;;;;;;;;;;
SO#3;;;;;;;;;;;;;;;
SO#4;;;;;;;;;;;;;;;
SO#5;;;;;;;;;;;;;;;
SO#6;;;;;;;;;;;;;;;
SOAR;;;IAV;;Strong;;;;;;;;;;
SOB;Negativ;Active;;;;;;;;;;;;;
SOBER;;;;Positiv;Strong;;;;;;;;;;
SOCIABLE;;;;Positiv;;;;;;;;;;;Virtue
SOCIAL#1;;;;;;;;;;;;;HU;;
SOCIAL#2;;;;;;;;;;;;;;;
SOCIAL#3;;;;;;;;;;;;;HU;;
SOCIAL#4;;;;;;;;;;;;;;;
SOCIAL#5;;;;;;;;;;;;;;;
SOCIALISM;;;;;;PowTot;;;;;;;;;
SOCIALIST;;;;;;PowTot;;;;;;;HU;;
SOCIETY;;;;;;;;;;;;;HU;;
SOCIOLOGICAL;;;;;;;;;;;;;;;
SOCIOLOGY;;;;;;;;;;;;;;;
SOEVER;;;;;;;;;;;;;;;
SOFT#1;;;;;;;;;;;;;;Weak;
SOFT#2;;;;;;;;;;;;;;Weak;
SOFT#3;;;;;;;;;;;;;;Weak;
SOFT#4;;;;;;;;;;;;;;;
SOFT#5;;;;;;;;;Passive;;;;HU;Weak;
SOFTNESS;;;;Positiv;;;;;;;;;;;
SOIL;;;;;;;;;;;;;;;
SOLACE;;;;Positiv;;;;;;;;;;;Virtue
SOLAR;;;;;;;;;;;;;;;
SOLD#1;;Active;;;;;;;;;;;;;
SOLD#2;;;IAV;;;;;;Passive;;EnlTot;;;;
SOLD#3;;;;;;;;;Passive;;EnlTot;;;;
SOLDIER;;;;;;PowTot;;;;;;;HU;;
SOLE;;;;;;;;;;;;;;;
SOLEMN;;;;;;;;;;;;;;;Virtue
SOLICITOR;;;;;;PowTot;;;;;;;HU;;
SOLID;;;;;Strong;;;;;;;;;;
SOLIDARITY;;;;;Strong;PowTot;;;;;;;;;Virtue
SOLIDITY;;;;;Strong;;;;;;;;;;
SOLUTION;;;;Positiv;;;;Pstv;;;EnlTot;;;;
SOLVE;;Active;IAV;;;;;;;;EnlTot;;;;
SOMALIA;;;;;;;;;;;;;;;
SOMBER;Negativ;;;;;;;;;;;;;;
SOME#1;;;;;;;;;;;;;;;
SOME#2;;;;;;;;;;;;;;;
SOMEBODY;;;;;;;;;;;;;;;
SOMEHOW#1;;;;;;;;;;;;;;;
SOMEHOW#2;;;;;;;;;;;;;;;
SOMEONE;;;;;;;;;;;;;;;
SOMETHING#1;;;;;;;;;;;;;;;
SOMETHING#2;;;;;;;;;;;;;;;
SOMETHING#3;;;;;;;;;;;;;;;
SOMETIME#1;;;;;;;;;;;;;;;
SOMETIME#2;;;;;;;;;;;;;;;
SOMEWHAT;;;;;;;;;;;;;;;
SOMEWHERE;;;;;;;;;;;;;;;
SON;;;;;;;;;;;;;HU;;
SONG;;;;;;;;;;ComForm;;;;;
SOON#1;;;;;;;;;;;;;;;
SOON#2;;;;;;;;;;;;;;;
SOON#3;;;;;;;;;;;;;;;
SOOTHE;;Active;IAV;Positiv;;;;;;;;;;;
SOPHISTICATED;;;;Positiv;;;;Pstv;;;;;;;Virtue
SORE;Negativ;;;;;;;;;;;;;;
SORENESS;Negativ;;;;;;;;;;;;;;
SORROW;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
SORROWFUL;Negativ;;;;;;;;;;;;;;
SORRY#1;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
SORRY#2;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
SORT#1;;;;;;;;;;;;;;;
SORT#2;;;;;;;;;;;;;;;
SORT#3;Negativ;;;;;;Ngtv;;;;;;;;
SORT#4;;Active;IAV;;;;;;;;;;;;
SOUGHT;;;IAV;Positiv;;;;Pstv;;;;;;;
SOUL;;;;;;;;;;;;;HU;;
SOUND#1;;;;;;;;;;;;;;;
SOUND#2;;;IAV;;;;;;;ComForm;;;;;
SOUND#3;;;;;;;;;;;;;;;
SOUND#4;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SOUND#5;;;;;Strong;;;;;;;;;;
SOUND#6;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SOUND#7;;;;;;;;;Passive;;;;;;
SOUNDNESS;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SOUP;;;;;;;;;;;;;;;
SOUR;Negativ;;;;;;;;;;;;;;
SOURCE;;;;;Strong;;;;;;;;;;
SOUTH#1;;;;;;;;;;;;;;;
SOUTH#2;;;;;;;;;;;;;;;
SOUTH-AMERICA;;;;;;PowTot;;;;;;;;;
SOUTH-KOREA;;;;;;;;;;;;;;;
SOUTH-VIETNAM;;;;;;;;;;;;;;;
SOUTHEAST;;;;;;;;;;;;;;;
SOUTHERN;;;;;;;;;;;;;;;
SOUTHERNER;;;;;;;;;;;;;;;
SOUTHWEST;;;;;;;;;;;;;;;
SOVEREIGN;;;;;Strong;PowTot;;;;;;;;;
SOVEREIGNTY;;;;;Strong;PowTot;;;;;;;;;
SOVIET;;;;;;;;;;;;;;;
SPACE#1;;;;;;;;;;;;;;;
SPACE#2;;;;;;;;;;;;;;;
SPAIN;;;;;;;;;;;;;;;
SPAN#1;;;;;;;;;;;;;;;
SPAN#2;;;IAV;;;;;;;;;;;;
SPANISH;;;;;;;;;;;;;;;
SPANK;Negativ;Active;;;;;;;;;;Hostile;;;
SPARE#1;;;;;;;;;;;;;;;Virtue
SPARE#2;;;;Positiv;Strong;;;Pstv;;;;;;;
SPARE#3;;;IAV;;;;;;;;;;;;
SPARK;;;;;;;;;;;;;;;
SPARKLE;;;IAV;Positiv;;;;;Passive;;;;;;
SPEAK#1;;Active;;;;;;;;ComForm;EnlTot;;;;
SPEAK#2;;Active;IAV;;;;;;;ComForm;EnlTot;;;;
SPEAK#3;;Active;IAV;;;PowTot;;;;;;;;;
SPEAK#4;;;;;;;;;;ComForm;EnlTot;;;;
SPEAK#5;;;;;;;;;;;;;;;
SPEAK#6;;;;;;;;;;ComForm;;;;;
SPEAKER;;Active;;;;PowTot;;;;;;;HU;;
SPEAR#1;;;;;;;;;;;;Hostile;;;
SPEAR#2;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
SPECIAL;;;;Positiv;;;;Pstv;;;;;;;Virtue
SPECIALISATION#1;;;;;;;;;;;;;;;
SPECIALIST;;;;;;;;;;;;;HU;;
SPECIALIZATION;;;;;;;;;;;;;;;
SPECIFIC#1;;;;;;;;;;;;;;;
SPECIFIC#2;;;;;;;;;;;;;;;
SPECIFICALLY;;;;;;;;;;;;;;;
SPECIFICATION;;;;;;;;;;;;;;;
SPECIFY;;Active;IAV;;;;;;;ComForm;;;;;
SPECTACLE;;;;;;;;;;;;;;;
SPECTACULAR;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
SPECTATOR;;;;;;;;;Passive;;;;HU;;
SPECULATE;;;IAV;;;;;;;;EnlTot;;;;
SPECULATION;;;;;;;;;;;EnlTot;;;;
SPECULATIVE;;;;;;;;;;;EnlTot;;;;
SPEECH#1;;;;;;;;;;ComForm;EnlTot;;;;
SPEECH#2;;;;;;;;;;ComForm;EnlTot;;;;
SPEECH#3;;;;;;;;;;;;;;;
SPEECHLESS;;;;;;;;;Passive;ComForm;;;;Weak;
SPEED#1;;Active;;;Strong;;;;;;;;;;
SPEED#2;;Active;IAV;;Strong;;;;;;;;;;
SPEEDILY;;;;Positiv;;;;;;;;;;;
SPEEDY;;;;;;;;;;;;;;;
SPELL#1;;;;;;;;;;;;;;;
SPELL#2;;;;;;;;;;ComForm;;;;;
SPEND#1;;;;;;;;;;;;;;;
SPEND#2;;Active;;;;;;;;;;;;;
SPEND#3;;;;;;;;;Passive;;;;;Weak;
SPENT#1;;;;;;;;;;;;;;;
SPILL;Negativ;Active;IAV;;;;;;;;;;;;
SPIN;;;;;;;;;;;;;;;
SPINSTER;Negativ;;;;;;;;;;;;HU;;
SPIRIT#1;;;;;;;;;;;;;;;
SPIRIT#2;;;;;;;;;;;;;;;
SPIRITUAL;;;;;;;;;;;;;;;Virtue
SPIT#1;;;;;;;;;;;;;;;
SPIT#2;;;;;;;;;;;;;;;
SPITE#1;;;;;;;;;;;;;;;
SPITE#2;Negativ;;;;;;Ngtv;;;;;Hostile;;;
SPITEFUL;Negativ;;;;;;;;;;;Hostile;;;
SPLENDID;;;;Positiv;;;;Pstv;;;;;;;Virtue
SPLENDOR;;;;Positiv;;;;;;;;;;;Virtue
SPLIT#1;;Active;;;Strong;PowTot;;;;;;Hostile;;;
SPLIT#2;;;;;;PowTot;;;Passive;;;;;Weak;
SPLIT#3;Negativ;;;;;;Ngtv;;;;;;;;
SPOIL;Negativ;;IAV;;;;Ngtv;;;;;Hostile;;;
SPOKE#1;;Active;;;;;;;;ComForm;EnlTot;;;;
SPOKE#2;;Active;IAV;;;PowTot;;;;;;;;;
SPOKE#3;;Active;IAV;;;;;;;ComForm;EnlTot;;;;
SPOKE#4;;;;;;;;;;;;;;;
SPOKEN#1;;;;;;;;;;;;;;;
SPOKESMAN;;Active;;;;;;;;;EnlTot;;HU;;
SPONSOR#1;;Active;;;;;;;;;;;HU;;
SPONSOR#2;;Active;IAV;;Strong;;;;;;;;;;
SPONTANEOUS;;;;;Strong;;;;;;;;;;Virtue
SPORADIC;;;;;;;;;;;;;;Weak;
SPORT#1;;;;;;;;;;;;;;;
SPORT#2;;;;;;;;;;;;;;;Virtue
SPORT#3;;;;;;;;;;;;;;;
SPOT#1;;;;;;;;;;;;;;;
SPOT#2;;;IAV;;;;;;;;EnlTot;;;;
SPOT#3;;;;;;;;;;;;;;;
SPOT#4;;;;;;;;;;;;;;;
SPOT#5;Negativ;;;;;;Ngtv;;;;;;;;
SPOTLESS;;;;Positiv;;;;;;;;;;;Virtue
SPRAIN;Negativ;;IAV;;;;;;Passive;;;;;;
SPRANG;;Active;IAV;;;;;;;;;;;;
SPRAWL;;;IAV;;;;;;Passive;;;;;;
SPRAY#1;;;;;;;;;;;;;;;
SPRAY#2;;;;;;;;;;;;;;;
SPREAD#1;;;IAV;;;;;;;;;;;;
SPREAD#2;;;;;;;;;;;;;;;
SPREADER;;;;;;;;;;;;;;;
SPRIGHTLY;;Active;;Positiv;Strong;;;;;;;;;;
SPRING#1;;;;;;;;;;;;;;;
SPRING#2;;;;;;;;;;;;;;;
SPRING#3;;Active;IAV;;;;;;;;;;;;
SPRINKLE;;;IAV;;;;;;;;;;;;
SPRUNG;;Active;IAV;;;;;;;;;;;;
SPUN#1;;;;;;;;;;;;;;;
SPUN#2;;;;;;;;;;;;;;;
SPUR#1;;;;;;;;;;;;;;;
SPUR#2;;;IAV;;;;;;;;;;;;
SPUTTER;Negativ;Active;IAV;;;;;;;ComForm;;;;;
SQUAD;;;;;;;;;;;;;HU;;
SQUADRON;;;;;;PowTot;;;;;;;;;
SQUALL;;;;;;;;;;;;;;;
SQUANDER;Negativ;Active;IAV;;;;;;;;;;;;
SQUANDOR;;;;;;;;;;;;;;;
SQUARE;;;;;;;;;;;;;;;
SQUARELY;;;;Positiv;Strong;;;;;;;;;;
SQUAT#1;;;;;;;;;;;;;;;
SQUAT#2;;;;;;;;;Passive;;;;;;
SQUEEZE#1;;;;;;;;;;;;;;;
SQUEEZE#2;;Active;;;Strong;;;;;;;;;;
SQUIRREL;;;;;;;;;;;;;;;
STAB;Negativ;Active;;;;;;;;;;Hostile;;;
STABILITY;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
STABILIZE;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
STABLE;;;;Positiv;Strong;;;Pstv;;;;;;;
STADIUM;;;;;;;;;;;;;;;
STAFF;;;;;;;;;;;;;HU;;
STAGE#1;;;;;;;;;;;;;;;
STAGE#2;;;;;;;;;;;;;;;
STAGE#3;;Active;IAV;;;;;;;;;;;;
STAGECOACH;;;;;;;;;;;;;;;
STAGGER;;;IAV;;;;;;Passive;;;;;Weak;
STAGNANT;Negativ;;;;;;;;;;;;;;
STAIN;Negativ;;;;;;;;Passive;;;;;;
STAIR;;;;;;;;;;;;;;;
STAIRWAY;;;;;;;;;;;;;;;
STAKE;;;;;;;;;;;;;;;
STALE;Negativ;;;;;;;;;;;;;Weak;
STALEMATE;Negativ;;;;;;;;;ComForm;;;;;
STALIN;;;;;;PowTot;;;;;;;;;
STALL#1;;;;;;;;;;;;;;;
STALL#2;;;IAV;;;;;;;;;Hostile;;Weak;
STAMMER;Negativ;Active;;;;;;;;ComForm;;;;;
STAMP#1;;;;;;;;;;;;;;;
STAMP#2;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
STANCE;;;;;;;;;;ComForm;;;;;
STAND#1;;;;;Strong;;;;;;;;;;
STAND#2;;;;;Strong;;;;;;EnlTot;;;;
STAND#3;;Active;IAV;;Strong;PowTot;;;;;;;;;
STAND#4;;;IAV;;Strong;;;;Passive;;;;;;
STAND#5;;;IAV;Positiv;Strong;;;Pstv;;;;;;;
STAND#6;;;;;;;;;;;;;;;
STAND#7;;;;;Strong;;;;;;;;;;
STANDARD#1;;;;;;;;;;;;;;;Virtue
STANDARD#2;;;;;;;;;;;;;;;
STANDARDIZE;;Active;IAV;Positiv;;;;;;;;;;;
STANDPOINT;;;;;;;;;;ComForm;;;;;
STANDSTILL;Negativ;;;;;;;;;ComForm;;;;;
STAPLE;;;;Positiv;;;;;;;;;;;
STAR#1;;;;;;;;;;;;;;;
STAR#2;;;;;;;;;;;;;HU;;
STAR#3;;;IAV;;;;;;;;;;;;
STARE#1;;;;;;;;;;;;;;;
STARE#2;;;;;;;;;;;;;;;
STARK;Negativ;;;;;;Ngtv;;;;;;;;
START#1;;Active;;;;;;;;;;;;;
START#2;;;;;;;;;;;;;;;
START#3;;;IAV;;;;;;Passive;;;;;;
START#4;;;;;;;;;;;;;;;Virtue
START#5;;;;;;;;;Passive;;;;;;
STARTER;;;;;;;;;;;;;;;
STARTLE;Negativ;;IAV;;;;Ngtv;;Passive;;;Hostile;;;
STARVATION;Negativ;;;;;;;;;;;;;Weak;
STARVE;Negativ;;IAV;;;;;;Passive;;;;;Weak;
STATE#1;;;;;Strong;PowTot;;;;;;;HU;;
STATE#2;;;;;;;;;;;;;;;
STATE#3;;Active;;;;;;;;ComForm;EnlTot;;;;
STATE#4;;;;;;;;;;;;;;;
STATE#5;;;;;;;;;;;;;;;
STATE#6;;;;;;;;;;;;;;;
STATELY;;;;Positiv;;;;Pstv;;;;;;;Virtue
STATEMENT;;;;;;;;;;ComForm;EnlTot;;;;
STATESMAN;;;;;Strong;;;;;;;;HU;;
STATESMEN;;;;;Strong;;;;;;;;HU;;
STATIC;Negativ;;;;;;;;;;;;;;
STATION#1;;;;;;;;;;;;;;;
STATION#2;;Active;IAV;;;PowTot;;;;;;;;;
STATION#3;;;;;;;;;;;;;;;
STATION#4;;;;;;;;;;;;;;;
STATIONARY;;;;;;;;;Passive;;;;;;
STATISTICAL;;;;;;;;;;;;;;;
STATISTICS;;;;;;;;;;;EnlTot;;;;
STATUESQUE;;;;Positiv;Strong;;;;;;;;;;
STATUS#1;;;;;;;;;;;;;;;
STATUS#2;;;;;;PowTot;;;;;;;;;
STATUTE;;;;;;PowTot;;;;ComForm;;;;;
STATUTORY;;;;;;PowTot;;;;;;;;;
STAUNCH;;;;Positiv;Strong;;;Pstv;;;;;;;
STAUNCHNESS;;;;Positiv;Strong;;;Pstv;;;;;;;
STAY#1;;;;;;;;;;;;;;;
STAY#2;;;;;;;;;;;;;;;
STEADFAST;;;;Positiv;Strong;;;Pstv;;;;;;;
STEADFASTNESS;;;;Positiv;Strong;;;Pstv;;;;;;;
STEADILY;;;;;Strong;;;;;;;;;;
STEADINESS;;;;Positiv;Strong;;;Pstv;;;;;;;
STEADY;;;;Positiv;Strong;;;Pstv;;;;;;;
STEAK;;;;;;;;;;;;;;;
STEAL#1;Negativ;Active;;;;;Ngtv;;;;;Hostile;;;
STEAL#2;Negativ;Active;;;;;Ngtv;;;;;Hostile;;;
STEAM#1;;;;;;;;;;;;;;;
STEAM#2;;;;;;;;;;;;;;;
STEAMER;;;;;;;;;;;;;;;
STEEL;;;;;Strong;;;;;;;;;;
STEEP;;;;;;;;;;;;;;;
STEER#1;;;;;;;;;;;;;;;
STEER#2;;Active;;;;PowTot;;;;;;;;;
STEM#1;;;;;;;;;;;;;;;
STEM#2;;;IAV;;;;;;Passive;;;;;;
STEP#1;;;;;;;;;;;;;;;
STEP#2;;Active;;;;;;;;;;;;;
STEP#3;;Active;IAV;;Strong;PowTot;;;;;;;;;
STEP#4;;;;;;;;;;;;;;;
STEPPES;;;;;;;;;;;;;;;
STEREO;;;;;;;;;;;;;;;
STEREOTYPE;;;;;;;;;;;;;;;
STERLING;;;;;;;;;;;;;;;
STERN;Negativ;;;;Strong;;;;;;;Hostile;;;
STICK#1;;;;;;;;;;;;;;;
STICK#2;;Active;;;Strong;;;;;;;;;;
STICK#3;;Active;;;Strong;;;;;;;;;;
STICK#4;;;;;;;;;Passive;;;;;Weak;
STICK#5;;Active;IAV;;Strong;;;;;;;;;;
STICK#6;Negativ;;;;;;Ngtv;;;;;;;;
STIFF;;;;;Strong;;;;;;;;;;
STIFFLY;;;;;Strong;;;;;;;;;;
STIFLE;Negativ;Active;IAV;;Strong;;Ngtv;;;;;Hostile;;;
STIGMA;Negativ;;;;;;;;;;;;;;
STILL#1;;;;;;;;;;;;;;;
STILL#2;;;;;;;;;;;;;;;
STILL#3;;;;;;;;;;;;;;;
STILL#4;;;;;;;;;;;;;;;
STILL#5;;Active;IAV;;Strong;;;;;;;;;;
STIMULATE;;Active;IAV;Positiv;;;;;;;;;;;
STIMULATION;;Active;;Positiv;;;;;;;;;;;
STIMULUS;;;;;;;;;;ComForm;;;;;
STING;Negativ;Active;IAV;;;;;;;;;Hostile;;;
STINK;Negativ;;IAV;;;;;;;;;;;;
STIPULATE;;;IAV;;;;;;;ComForm;;;;;
STIPULATION;;;;;;;;;;ComForm;;;;;
STIR;;;;;;;;;;;;;;;
STOCK;;;;;;;;;;;;;;;
STOCKPILE;;;;;;;;;;;;;;;
STOICISM;;;;;Strong;;;;;;;;;;
STOLE;Negativ;Active;;;;;Ngtv;;;;;Hostile;;;
STOLEN#1;Negativ;;;;;;Ngtv;;;;;;;;
STOLEN#2;Negativ;;IAV;;;;Ngtv;;;;;Hostile;;;
STOMACH#1;;;;;;;;;;;;;;;
STOMACH#2;;;IAV;;Strong;;;;;;;;;;
STONE#1;;;;;Strong;;;;;;;;;;
STONE#2;;Active;;;;;;;;;;Hostile;;;
STOOD#1;;;;;Strong;;;;;;;;;;
STOOD#2;;Active;IAV;;Strong;PowTot;;;;;;;;;
STOOD#3;;;IAV;;Strong;;;;Passive;;;;;;
STOOD#4;;;IAV;Positiv;Strong;;;Pstv;;;;;;;
STOP#1;;;;;;;;;;;;;;;
STOP#2;;Active;;;Strong;PowTot;;;;;;Hostile;;;
STOP#3;;;;;;;;;;;;;;;
STOP#4;;;IAV;;Strong;;;;;;;;;;
STOPPER;;;;;;;;;;;;;;;
STORAGE;;;;;;;;;;;;;;;
STORE#1;;;;;;;;;;;;;;;
STORE#2;;;IAV;;;;;;;;;;;;
STORE#3;;;;;;;;;;;;;;;
STORE#4;;;;;;;;;;;;;;;
STORE#5;;;;;;;;;;;;;;;
STORM#1;;;;;Strong;;;;;;;;;;
STORM#2;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
STORMY;Negativ;;;;;;;;;;;Hostile;;;
STORY#1;;;;;;;;;;ComForm;EnlTot;;;;
STORY#2;;;;;;;;;;;;;;;
STOVE;;;;;;;;;;;;;;;
STRAGGLE;Negativ;Active;IAV;;;;;;;;;;;Weak;
STRAGGLER;Negativ;;;;;;;;;;;;;Weak;
STRAIGHT#1;;;;;;;;;;;;;;;
STRAIGHT#2;;;;;;;;;;;;;;;
STRAIGHT#3;;;;Positiv;;;;Pstv;;;;;;;Virtue
STRAIGHT#4;;;;;;;;;;;;;;;
STRAIGHTFORWARD;;;;Positiv;Strong;;;;;ComForm;;;;;
STRAIN#1;Negativ;;;;;;Ngtv;;;;;;;;
STRAIN#2;Negativ;Active;IAV;;;;Ngtv;;;;;;;;
STRANGE;;;;;;;;;;;;;;;
STRANGER;;;;;;;;;;;;;HU;;
STRANGLE;Negativ;Active;;;;;;;;;;Hostile;;;
STRATEGIC;;;;;Strong;;;;;;;;;;
STRATEGY;;;;;;;;;;;;;;;
STRATUM;;;;;;;;;;;;;;;
STRAW;;;;;;;;;;;;;;;
STRAY;Negativ;;IAV;;;;;;;;;;;;
STREAK;;;;;;;;;;;;;;;
STREAM#1;;;;;;;;;;;;;;;
STREAM#2;;;;;;;;;;;;;;;
STREAM#3;;;IAV;;;;;;;;;;;;
STREAM#4;;;;;;;;;;;;;;;
STREAMER;;;;;;;;;;;;;;;
STREET;;;;;;;;;;;;;;;
STRENGTH;;;;;Strong;PowTot;;;;;;;;;Virtue
STRENGTHEN#1;;Active;IAV;;Strong;PowTot;;;;;;;;;
STRENGTHEN#2;;Active;;;Strong;PowTot;;;;;;;;;
